city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
Pune,full_day,7.9,201,44,4.7,1267.0935598011968,0.0,0.10661291783319836,0.0,0.0,0.15827370874520197,LOW,synthetic
Kolkata,evening,8.0,177,14,5.0,1139.4168738068784,0.058568062381032314,0.022169968392775376,0.04681768686060154,0.0,2.2203852614126776,LOW,synthetic
Mumbai,afternoon,8.6,170,48,4.5,1356.2151814814965,0.12420747579992582,0.3374010518618687,0.67108738218494,1.0,36.8,HIGH,synthetic
Kolkata,evening,6.8,170,8,4.6,1303.313228322596,0.91,0.49530454519937406,0.29738213960726706,1.0,8.308969279020818,LOW,synthetic
Delhi,afternoon,7.7,205,18,4.7,1172.6609247943888,0.6921330570707259,0.6462673105138813,0.6275461727289678,2.0,17.543303560609075,LOW,synthetic
Hyderabad,evening,7.2,170,43,5.0,1038.0,0.0,0.6585938112293107,0.40132249682434173,3.0,20.092789040717477,MEDIUM,synthetic
Ahmedabad,afternoon,6.9,192,35,4.8,1338.4692647747925,0.5392633277546561,0.6441761625494179,0.531542377519534,1.0,33.92416234657293,HIGH,synthetic
Pune,morning,8.2,174,47,4.6,1352.16711531058,0.7466418913158526,0.6595482920330547,0.39279836495398035,1.0,29.860565517710157,MEDIUM,synthetic
Hyderabad,morning,8.1,170,30,4.7,1804.522220940979,0.8880161459266702,0.8560177463034067,0.0,0.0,10.499743605942903,LOW,synthetic
Pune,evening,7.7,170,45,4.4,1385.441749265088,0.680788252605431,0.0783938403247534,0.0,0.0,1.291249139481935,LOW,synthetic
Delhi,morning,7.2,205,36,5.0,1310.9913754237252,0.91,0.01721952520997519,0.30028079090560805,6.0,29.82751641519232,MEDIUM,synthetic
Hyderabad,evening,8.2,175,23,4.5,1280.8632247923338,0.04116525163699577,0.31282045852322526,0.0,0.0,27.100995015080752,MEDIUM,synthetic
Kolkata,morning,8.4,195,31,5.0,1857.752898486604,0.7223148784595737,0.5810315309732451,0.41693010230311955,1.0,35.88164030626919,HIGH,synthetic
Ahmedabad,evening,8.2,175,22,4.9,1610.564181942802,0.7894440852460559,0.5519633415049695,0.7615056847493096,1.0,36.8,HIGH,synthetic
Hyderabad,evening,6.2,194,9,4.6,1156.3147004931654,0.6560314666542741,0.94,0.05516327127875609,3.0,19.16913590099207,LOW,synthetic
Hyderabad,evening,7.6,193,26,4.7,1606.3280476867815,0.91,0.04614482878269932,0.7753145098093188,2.0,26.562310500466154,MEDIUM,synthetic
Chennai,full_day,8.4,170,37,4.5,1038.0,0.0,0.0,0.0,0.0,1.2943616892446408,LOW,synthetic
Hyderabad,morning,8.6,201,19,4.8,1038.0,0.8457610771553823,0.17144972485632504,0.94,1.0,34.89971680185108,HIGH,synthetic
Ahmedabad,afternoon,7.6,184,48,4.5,1334.5828576004265,0.0,0.6433497138885295,0.06742613113247337,0.0,34.96825535705031,HIGH,synthetic
Kolkata,afternoon,6.8,180,22,4.6,1201.9059974214279,0.8629695706638466,0.5521302244822003,0.94,3.0,32.12238587040074,HIGH,synthetic
Bangalore,afternoon,6.0,170,31,4.8,1512.9186892620826,0.7574003716428686,0.7475121530860687,0.26400681232379974,2.0,29.01374522955745,MEDIUM,synthetic
Kolkata,evening,7.4,170,27,4.7,1038.0,0.0,0.04949625651356069,0.624742976307543,0.0,3.981133137858581,LOW,synthetic
Pune,full_day,7.4,191,30,5.0,1178.734398837198,0.04884797054325294,0.03373258419043757,0.08651457316654766,0.0,3.438859468116051,LOW,synthetic
Bangalore,afternoon,6.0,180,8,4.8,1038.0,0.5651380900237446,0.8954781466615167,0.2851573363714386,2.0,16.663633375913275,LOW,synthetic
Pune,afternoon,7.7,201,48,4.6,1362.0084507548686,0.4505746823181541,0.5182639401292166,0.0,5.0,35.651892083792916,HIGH,synthetic
Ahmedabad,afternoon,6.6,170,27,4.6,1577.510734854525,0.38281734297489545,0.5969393527208993,0.94,2.0,17.432521023093308,LOW,synthetic
Bangalore,full_day,8.9,181,48,4.8,1662.7826643073938,0.08512989907952717,0.0,0.08529073317976915,0.0,2.995169634782437,LOW,synthetic
Hyderabad,afternoon,8.8,200,21,4.7,1718.7864644705094,0.0,0.7716593491292918,0.0,0.0,0.0,LOW,synthetic
Chennai,full_day,8.7,190,48,4.5,1330.8796006154137,0.0077220535784371215,0.06557510529748435,0.0,0.0,2.8095628317285515,LOW,synthetic
Delhi,morning,8.6,170,8,4.6,1200.169110273875,0.1261900448401993,0.04480461822258915,0.06017941637900021,0.0,0.9599562058629617,LOW,synthetic
Pune,afternoon,7.5,170,27,4.5,1184.1138860113151,0.91,0.7790791608638733,0.2497054069875359,7.0,29.060766460566615,MEDIUM,synthetic
Pune,morning,8.1,188,16,4.9,1215.2451465710383,0.9038586095270491,0.7827792614060302,0.44750817914428864,1.0,19.468064325114824,LOW,synthetic
Kolkata,evening,6.0,205,38,4.9,1886.0,0.3676012978129177,0.7028833793213496,0.11815243127973096,0.0,23.787878831861534,MEDIUM,synthetic
Bangalore,morning,6.0,190,44,4.9,1569.0473755883818,0.848728277281536,0.8411226202676366,0.6288410003072196,4.0,22.183897570346534,MEDIUM,synthetic
Chennai,evening,6.9,170,46,4.8,1260.1597740411075,0.3864112829366458,0.31559042919482466,0.07470650897969872,1.0,36.8,HIGH,synthetic
Delhi,full_day,7.4,189,45,4.8,1496.4917518381885,0.07069875372327274,0.07958911856280124,0.04468555631783722,0.0,0.0,LOW,synthetic
Bangalore,full_day,7.8,203,19,4.8,1446.0710986564632,0.8869100192172392,0.94,0.4981348802707466,1.0,32.68351184635099,HIGH,synthetic
Chennai,afternoon,6.4,196,23,4.9,1422.4837707014522,0.6452640503373798,0.4185456117914902,0.27280355029450126,3.0,31.81160546051013,HIGH,synthetic
Bangalore,evening,6.0,204,22,4.8,1355.644655839693,0.11517479876667257,0.94,0.6308713222389114,0.0,4.318120717316718,LOW,synthetic
Delhi,morning,6.2,170,28,4.8,1202.718577111668,0.91,0.7750028110400065,0.94,6.0,10.259655762069624,LOW,synthetic
Ahmedabad,morning,6.9,178,31,4.9,1155.1374586847814,0.45636345903170317,0.2812069740816355,0.8755281610371253,2.0,20.629769220443052,MEDIUM,synthetic
Delhi,morning,6.2,195,25,4.8,1336.6500370185354,0.7407584095620685,0.850742654586299,0.0,2.0,17.489992716536428,LOW,synthetic
Kolkata,evening,6.9,170,44,4.7,1038.0,0.3623836286109099,0.8341862428164013,0.32226210728333504,2.0,35.70608411410933,HIGH,synthetic
Delhi,afternoon,7.4,173,27,4.9,1569.7291899763793,0.8310329435452304,0.22811091716384235,0.94,6.0,0.0,LOW,synthetic
Pune,evening,6.5,170,29,4.8,1623.8687059190734,0.32333746596132107,0.32101636318553367,0.18298552651457056,6.0,13.699615964842485,LOW,synthetic
Pune,afternoon,7.8,170,27,4.7,1438.3094655442246,0.0,0.05594091064385959,0.0,0.0,2.981308796740297,LOW,synthetic
Pune,evening,6.0,176,8,4.7,1174.0746460232044,0.91,0.94,0.7734014951746454,1.0,34.41819131658786,HIGH,synthetic
Bangalore,full_day,9.2,196,48,4.8,1346.4047752794593,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,evening,6.7,201,19,5.0,1341.7692308465973,0.673083171897598,0.5145849321019701,0.6883877143219405,1.0,30.96165791565653,HIGH,synthetic
Ahmedabad,afternoon,8.3,170,19,4.7,1356.4157139083131,0.03398246669684888,0.3056684024090337,0.6326436514366154,0.0,14.345824136540578,LOW,synthetic
Mumbai,evening,8.2,191,48,4.5,1354.6411693586028,0.10200288576786799,0.0,0.006883526862198994,0.0,0.0,LOW,synthetic
Mumbai,afternoon,7.3,170,43,4.6,1499.0630087805382,0.005414802288699522,0.0,0.006997170592354391,1.0,0.7361674225016375,LOW,synthetic
Mumbai,morning,8.2,193,43,4.9,1409.157232520215,0.10485325569341551,0.0,0.35077231433554323,1.0,28.788460206169102,MEDIUM,synthetic
Mumbai,full_day,9.3,179,35,4.7,1310.786106918874,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,afternoon,7.2,204,23,4.8,1380.6022890103418,0.8954577765882283,0.4493463223442043,0.94,1.0,36.06017442762183,HIGH,synthetic
Hyderabad,full_day,9.2,194,23,4.8,1077.370557375674,0.677607656220024,0.006743498378383298,0.0,1.0,4.4979419484202,LOW,synthetic
Bangalore,afternoon,8.9,183,31,4.8,1725.8271094577453,0.11341302854257887,0.01586229303971729,0.010739546078767568,3.0,0.0,LOW,synthetic
Bangalore,full_day,8.9,182,40,5.0,1641.2736312722875,0.0,0.11388047375257705,0.0,0.0,2.045878019377579,LOW,synthetic
Pune,morning,7.0,170,8,4.6,1688.826117660345,0.91,0.3033300584932817,0.6891202546220565,1.0,33.335932658170236,HIGH,synthetic
Hyderabad,full_day,8.1,186,17,4.8,1153.7196632334367,0.049463471888301726,0.05090636338086878,0.035651603978701936,0.0,0.0,LOW,synthetic
Bangalore,full_day,7.7,170,40,4.8,1886.0,0.0,0.06987994860441471,0.004374629027894131,0.0,2.238529592595822,LOW,synthetic
Kolkata,afternoon,6.6,177,32,5.0,1756.6390778949528,0.541090554985781,0.0,0.5996382787543301,1.0,36.8,HIGH,synthetic
Kolkata,morning,8.0,170,8,4.5,1247.4360804081336,0.7433624997282836,0.4355390581609305,0.8218570158011116,2.0,31.94102283947167,HIGH,synthetic
Hyderabad,morning,8.0,170,8,4.8,1570.8981910013022,0.877820814704453,0.7302146069225083,0.7381432348251526,1.0,24.846595931651756,MEDIUM,synthetic
Mumbai,morning,9.2,202,16,4.5,1292.4124413900875,0.91,0.25329588033664985,0.6425035348034394,0.0,32.75290326175121,HIGH,synthetic
Ahmedabad,morning,6.1,175,14,4.4,1247.286747240248,0.30325014125080085,0.25846396987957737,0.1638902228480692,1.0,1.8492476839176943,LOW,synthetic
Ahmedabad,morning,7.8,189,8,4.9,1385.9178279851028,0.895195485867551,0.5126677071746011,0.08305174353207885,4.0,11.88673444833479,LOW,synthetic
Chennai,evening,7.8,176,35,4.6,1346.8500891022095,0.91,0.44974648353264446,0.30763562623292773,2.0,30.580036843807555,HIGH,synthetic
Mumbai,evening,7.9,205,44,5.0,1061.4344652173356,0.08021576621332151,0.11274639885529737,0.0,0.0,1.982766462419803,LOW,synthetic
Kolkata,morning,8.1,175,26,4.8,1622.615395621502,0.5664732887580173,0.85936208386141,0.7393343783779426,2.0,29.945298256299836,MEDIUM,synthetic
Kolkata,afternoon,7.0,196,23,4.5,1038.0,0.8885901919268547,0.8641262401968075,0.6207365604230365,1.0,30.869480661976684,HIGH,synthetic
Pune,full_day,6.0,174,25,4.6,1409.045933392361,0.7510824220994599,0.7997441097123712,0.40500568192544373,2.0,18.00347120961873,LOW,synthetic
Mumbai,morning,6.7,191,25,5.0,1038.0,0.7065754838788237,0.5044755745313825,0.3593355197830224,3.0,22.56472120251299,MEDIUM,synthetic
Ahmedabad,evening,8.4,175,29,5.0,1298.1436111244802,0.0,0.0,0.0,0.0,2.2569365307171894,LOW,synthetic
Ahmedabad,evening,8.6,173,48,5.0,1525.9616932817091,0.6582772869492666,0.42490173338774273,0.0,0.0,26.980253718286622,MEDIUM,synthetic
Pune,evening,7.4,170,48,4.9,1116.1096411756123,0.7436087129368782,0.30855653735211974,0.29625163530293125,1.0,26.496354541427905,MEDIUM,synthetic
Delhi,afternoon,7.0,170,8,4.9,1278.5660392442346,0.11502224902986938,0.0,0.029845207550261738,0.0,18.54937440071071,LOW,synthetic
Bangalore,afternoon,8.8,182,40,4.7,1182.4924380846558,0.043009569988902686,0.0,0.5645605047734001,0.0,26.301073570958906,MEDIUM,synthetic
Bangalore,morning,7.6,170,39,4.7,1420.652746077126,0.8058441882850272,0.8683954152516453,0.8186950966735611,1.0,18.145086644696832,LOW,synthetic
Kolkata,evening,9.5,194,36,4.8,1038.0,0.0,0.0,0.6400275241342467,1.0,0.0,LOW,synthetic
Delhi,afternoon,6.6,182,21,4.7,1225.49211560331,0.7687788577690068,0.6401902160912364,0.3461660038017371,1.0,13.385953072207588,LOW,synthetic
Pune,afternoon,6.0,184,48,4.6,1328.4501876721629,0.007787353043430621,0.11896089523365926,0.0,0.0,1.263204752758782,LOW,synthetic
Kolkata,full_day,6.7,183,48,4.8,1764.7934180287325,0.013533803049016193,0.0,0.0,0.0,0.6308972291928377,LOW,synthetic
Delhi,full_day,6.8,181,48,5.0,1436.5797245926374,0.0,0.0,0.11648011247707302,2.0,36.8,HIGH,synthetic
Hyderabad,evening,6.8,175,8,4.7,1494.6561447398894,0.7541061728273701,0.7162034275796898,0.5456244687430803,1.0,27.658252792787263,MEDIUM,synthetic
Pune,full_day,8.3,182,21,4.7,1388.0087412053392,0.027002845743646878,0.018712763606808472,0.02349253294712879,0.0,2.4251531242336895,LOW,synthetic
Chennai,morning,7.0,190,8,4.9,1038.0,0.91,0.6200151558164022,0.3040178739539889,1.0,19.230780759476428,LOW,synthetic
Pune,full_day,6.1,174,31,4.9,1692.482403989729,0.91,0.691868643349857,0.40469637198306996,2.0,36.391954903530056,HIGH,synthetic
Delhi,full_day,8.6,199,34,4.7,1727.1146013451753,0.014200257201063802,0.0,0.0,0.0,0.0,LOW,synthetic
Bangalore,afternoon,8.7,170,8,4.7,1044.2500319238634,0.5497051859303492,0.2884711130487812,0.6216605136399138,1.0,35.99542355696866,HIGH,synthetic
Ahmedabad,afternoon,7.8,172,48,4.5,1064.7816645955704,0.08409315334376544,0.0564123417822089,0.0,0.0,0.01215933610231723,LOW,synthetic
Chennai,afternoon,9.1,171,20,4.7,1368.6782676206649,0.5445078489271056,0.5158496362167939,0.5700797777279307,2.0,16.532297831228927,LOW,synthetic
Hyderabad,evening,6.9,205,48,4.9,1393.4004434220783,0.8954482265001373,0.5182800385678319,0.4498990146093045,2.0,36.8,HIGH,synthetic
Hyderabad,full_day,7.2,191,48,4.5,1722.693562431358,0.3936731301289662,0.5477232456381149,0.0,3.0,3.693844024200577,LOW,synthetic
Bangalore,evening,8.6,170,48,4.8,1600.964936441654,0.09141587428839859,0.0,0.0,0.0,4.496137809987022,LOW,synthetic
Ahmedabad,afternoon,6.3,205,13,4.9,1038.0,0.17681931045714688,0.94,0.49790667694628654,1.0,36.8,HIGH,synthetic
Kolkata,afternoon,7.6,170,19,4.7,1107.20060018201,0.9022710298189565,0.8061934925561196,0.06497388796138814,1.0,10.218305897451167,LOW,synthetic
Kolkata,evening,8.8,187,25,4.4,1275.5553484273853,0.08234336205788155,0.03542808753224233,0.6080669692736604,3.0,1.0194559927478493,LOW,synthetic
Hyderabad,morning,7.0,181,25,5.0,1281.795074331294,0.6278328161375146,0.5371022694884822,0.6789604861496545,2.0,31.50215391149587,HIGH,synthetic
Bangalore,full_day,8.9,170,34,5.0,1570.8437686239051,0.06012443314716858,0.0,0.056199098176726026,0.0,4.214480567191949,LOW,synthetic
Ahmedabad,morning,6.0,170,22,4.8,1335.1276020399382,0.91,0.04528783042481641,0.7371615368992503,0.0,13.890692365309773,LOW,synthetic
Chennai,afternoon,7.1,170,27,4.8,1118.0745192935105,0.3412430852911677,0.5715281598164316,0.22846524419360975,5.0,21.48164509144785,MEDIUM,synthetic
Delhi,morning,9.1,188,45,4.8,1442.0303170988973,0.7460085704900652,0.01715151132050284,0.12260948717293371,0.0,0.0,LOW,synthetic
Kolkata,full_day,8.6,205,48,4.5,1557.1829197199531,0.10234462904248194,0.024814355204456708,0.0,0.0,4.6749603949874015,LOW,synthetic
Hyderabad,morning,8.1,170,22,4.7,1134.0017982970298,0.35764906530742574,0.5518003267718053,0.5136154993290687,1.0,21.51649720816677,MEDIUM,synthetic
Bangalore,full_day,8.6,185,38,4.8,1815.6465174462921,0.10345150085666642,0.00891819036446843,0.0,0.0,4.56692168138876,LOW,synthetic
Hyderabad,evening,8.3,193,39,4.8,1546.3969857608417,0.91,0.94,0.47183639891195583,1.0,29.44742310230267,MEDIUM,synthetic
Delhi,morning,7.6,197,8,4.8,1485.5304154393107,0.06768379537738449,0.07073813162206656,0.0,2.0,0.0,LOW,synthetic
Mumbai,evening,6.6,205,44,5.0,1330.425461245198,0.0,0.025123078077669864,0.0,0.0,36.8,HIGH,synthetic
Ahmedabad,morning,6.0,189,27,4.8,1395.566025306219,0.6270352986499256,0.4403305038997431,0.6812873712295233,1.0,27.068548302809575,MEDIUM,synthetic
Hyderabad,afternoon,6.0,205,27,4.8,1525.4921642663505,0.9045728459229276,0.6011561958221149,0.8238379844829464,1.0,14.494561724026381,LOW,synthetic
Ahmedabad,evening,9.2,190,48,4.8,1329.7746179657936,0.91,0.5250878402050929,0.09931695445724842,3.0,26.463441142207394,MEDIUM,synthetic
Hyderabad,afternoon,7.8,189,31,4.4,1186.7021552947172,0.537650778545409,0.6687134323964842,0.3636779132451302,3.0,26.65756351594847,MEDIUM,synthetic
Ahmedabad,full_day,8.2,170,32,4.7,1123.5938175122224,0.0825207160632472,0.0,0.13086264037589407,0.0,3.241650287785294,LOW,synthetic
Ahmedabad,afternoon,6.0,185,32,4.8,1507.9465473643659,0.33728316575166295,0.780676784153363,0.03544158566652838,0.0,13.3576639764433,LOW,synthetic
Hyderabad,evening,6.0,170,43,5.0,1646.6628626190604,0.5557627272223679,0.5947619065888223,0.0,0.0,2.6281936991652604,LOW,synthetic
Hyderabad,evening,8.4,170,25,4.7,1114.4866772499695,0.6985462090547913,0.37229963776575553,0.94,2.0,24.76716893797673,MEDIUM,synthetic
Hyderabad,morning,9.5,180,15,4.5,1119.3820786286778,0.5217150026259748,0.3647120289166639,0.0,2.0,30.746769781534276,HIGH,synthetic
Ahmedabad,afternoon,6.6,201,40,4.9,1244.6546110136999,0.0,0.0338284572112984,0.0,0.0,35.153536002852086,HIGH,synthetic
Mumbai,afternoon,6.0,184,44,4.4,1068.7230799205547,0.06769026280911124,0.09116690588143957,0.010172700686557883,0.0,0.0,LOW,synthetic
Chennai,evening,7.0,193,33,4.6,1530.7096359134052,0.48580599800037616,0.09438847861366292,0.41897203485465284,3.0,15.902036605830524,LOW,synthetic
Delhi,morning,8.5,188,48,4.9,1463.3698939124645,0.4681142455471046,0.8280349072157334,0.22382326860575208,1.0,34.50160843364727,HIGH,synthetic
Delhi,morning,6.6,197,8,4.8,1471.347951771475,0.91,0.94,0.6117866850854657,2.0,29.259795705435202,MEDIUM,synthetic
Pune,afternoon,7.2,195,10,4.8,1538.0424180927946,0.8890165176541966,0.94,0.143796211102459,1.0,34.19221846298687,HIGH,synthetic
Delhi,morning,7.3,170,23,4.9,1413.1113429980467,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Ahmedabad,morning,6.0,197,48,4.7,1521.6355995626313,0.47853796773820195,0.94,0.0,1.0,36.16870504473685,HIGH,synthetic
Mumbai,afternoon,7.5,170,31,5.0,1373.8135182882284,0.004392869348958191,0.08053084395201837,0.011205308277974071,0.0,0.45803752205977943,LOW,synthetic
Kolkata,morning,6.9,171,9,4.5,1324.1201383615517,0.5692887626248576,0.619374595768471,0.94,1.0,30.557830765729545,HIGH,synthetic
Ahmedabad,morning,9.0,170,24,4.7,1548.4073766649208,0.46716609321151137,0.5305156120928585,0.8085190430353983,6.0,12.128392540231555,LOW,synthetic
Pune,full_day,6.0,192,21,4.5,1280.460170546872,0.2873197372559178,0.8722934313260445,0.5250045056572912,5.0,24.89148712891436,MEDIUM,synthetic
Mumbai,morning,9.4,185,10,4.9,1352.2853784690133,0.7954268175146955,0.02870534587469141,0.0,4.0,13.627486775829551,LOW,synthetic
Mumbai,morning,8.2,184,20,4.7,1038.0,0.91,0.7522705936578454,0.94,1.0,24.852496446491774,MEDIUM,synthetic
Hyderabad,morning,6.0,177,26,4.9,1612.158365982312,0.8262193471409423,0.5827745935038899,0.6084363990704973,2.0,15.083477395291096,LOW,synthetic
Kolkata,evening,6.8,197,22,4.7,1378.929928903425,0.6184561451491161,0.3964816095155873,0.5683315367791499,1.0,36.8,HIGH,synthetic
Ahmedabad,full_day,6.0,182,35,5.0,1368.7084459612608,0.0,0.15202513933590592,0.016369560956488338,2.0,30.452330727299845,HIGH,synthetic
Pune,afternoon,7.8,170,31,4.7,1630.306751912892,0.4534854389749499,0.5447344401243209,0.41684020385983667,0.0,0.0,LOW,synthetic
Ahmedabad,full_day,6.6,178,48,4.9,1193.5139396163836,0.0,0.08941445040371444,0.002326064660671015,0.0,0.0,LOW,synthetic
Ahmedabad,evening,7.5,170,8,4.6,1249.0856830548823,0.7149949808119184,0.4479659173172994,0.05691090221011519,3.0,20.163178025450264,MEDIUM,synthetic
Kolkata,evening,9.2,172,11,4.7,1842.9253911184244,0.8527014200199359,0.05357427190961353,0.7189757353938964,0.0,0.0,LOW,synthetic
Chennai,evening,8.0,171,47,4.7,1332.2276988822612,0.91,0.743984959204689,0.9114318333447369,2.0,34.707430386730394,HIGH,synthetic
Delhi,full_day,7.1,195,47,4.7,1419.8185745109718,0.10050255114036488,0.02249743913324822,0.038189293491174066,0.0,0.0,LOW,synthetic
Bangalore,morning,6.0,170,17,4.8,1518.8506981540409,0.91,0.8593971674879441,0.34166623396034357,0.0,18.166613821423514,LOW,synthetic
Hyderabad,full_day,6.0,183,19,4.7,1307.3763943490246,0.91,0.94,0.07502576315285925,1.0,36.8,HIGH,synthetic
Mumbai,evening,9.1,181,27,4.5,1732.0360464168348,0.7154339022483931,0.5193666013831417,0.10095417088267844,2.0,29.764415536530894,MEDIUM,synthetic
Chennai,afternoon,9.5,184,35,4.7,1138.5822256899132,0.4930750919342208,0.0,0.0,2.0,3.06846450523354,LOW,synthetic
Delhi,morning,9.3,193,48,4.7,1471.1831146837005,0.7820384204611223,0.19818314035548723,0.7731946032348803,2.0,10.827095366641364,LOW,synthetic
Delhi,morning,6.0,170,34,4.7,1185.3022425462375,0.30082588812002264,0.7821288382979787,0.704700407964266,1.0,36.8,HIGH,synthetic
Pune,afternoon,8.2,170,21,4.5,1038.0,0.07720029505337025,0.7605094146597979,0.21560022293957293,0.0,0.987943262902418,LOW,synthetic
Mumbai,full_day,8.6,171,36,4.5,1442.1059975730548,0.11792827172819711,0.0,0.5707172526120871,0.0,0.0,LOW,synthetic
Ahmedabad,morning,6.5,170,37,5.0,1391.7742590503208,0.024229895805282446,0.0,0.0,0.0,0.0,LOW,synthetic
Ahmedabad,afternoon,9.2,170,23,4.6,1229.0559026524104,0.05801194789174686,0.6784987144691782,0.46851966791295035,4.0,36.8,HIGH,synthetic
Mumbai,morning,7.3,170,47,4.6,1886.0,0.1112838046378382,0.04443423267373677,0.0,0.0,3.200592371087109,LOW,synthetic
Chennai,morning,8.0,185,8,4.7,1038.0,0.91,0.6788044115979127,0.94,1.0,36.8,HIGH,synthetic
Pune,full_day,8.4,176,31,4.6,1471.2902163543831,0.91,0.3965612837963617,0.41618150407211374,7.0,3.9878651632968225,LOW,synthetic
Hyderabad,afternoon,6.7,173,48,5.0,1383.6087786960068,0.1292509174704478,0.6348088342647769,0.8129569400676091,0.0,22.880032855572548,MEDIUM,synthetic
Mumbai,full_day,7.1,170,27,4.5,1316.9431182649319,0.5595813046928952,0.0,0.0,3.0,18.461713303503117,LOW,synthetic
Bangalore,afternoon,6.7,194,31,4.8,1109.5921167661522,0.050286319393236474,0.054827089585645625,0.0,0.0,0.0,LOW,synthetic
Hyderabad,full_day,6.0,192,10,4.6,1655.7242759809346,0.7327263339910478,0.7741305989829733,0.8468219909603802,3.0,36.8,HIGH,synthetic
Kolkata,evening,8.4,170,48,4.6,1810.833644013978,0.08627822419360145,0.0,0.05836674110910754,1.0,1.0363267419254316,LOW,synthetic
Ahmedabad,afternoon,8.4,170,12,5.0,1643.4635405942556,0.0,0.07735373914578847,0.34989256912179934,0.0,0.0,LOW,synthetic
Kolkata,full_day,8.3,182,48,5.0,1553.532860514451,0.073284297504881,0.0,0.0,0.0,0.0,LOW,synthetic
Hyderabad,evening,6.8,183,21,4.7,1093.182153382061,0.04765448294019231,0.0,0.03239957382482246,6.0,3.4728004902090994,LOW,synthetic
Hyderabad,evening,7.1,181,10,4.9,1140.173451633554,0.5804444095360499,0.3285716019524363,0.14214743816072833,1.0,19.870504730512835,LOW,synthetic
Ahmedabad,morning,9.5,205,37,4.4,1465.3379748343518,0.09456995958746009,0.0,0.0,5.0,4.272923967324563,LOW,synthetic
Bangalore,evening,6.0,197,22,4.7,1105.6161334696135,0.6025945704919211,0.3699286158478889,0.1553254592186169,2.0,20.651930654214517,MEDIUM,synthetic
Kolkata,morning,7.9,194,28,5.0,1579.8620334108502,0.0,0.0,0.015061391704219246,0.0,0.0,LOW,synthetic
Kolkata,full_day,9.0,194,48,4.5,1567.4457761894887,0.0,0.08191758266289442,0.0,0.0,4.393523018721201,LOW,synthetic
Delhi,evening,7.0,174,31,5.0,1485.2598148522413,0.09401215729266627,0.016390514671217087,0.0,0.0,4.136097944166191,LOW,synthetic
Ahmedabad,afternoon,7.2,172,48,4.6,1424.4161170916987,0.0,0.11254015345711764,0.0,0.0,0.0,LOW,synthetic
Mumbai,evening,7.4,178,26,4.8,1695.063267995191,0.0998455516864305,0.012177338979084556,0.06049874382431292,0.0,0.0,LOW,synthetic
Bangalore,afternoon,7.9,178,37,4.7,1171.9415285866435,0.15073866267516828,0.22319651514969946,0.2946237896107563,2.0,36.07356402488563,HIGH,synthetic
Kolkata,afternoon,8.6,194,29,4.7,1149.6608337358189,0.26263021897252015,0.039714832237038686,0.0,0.0,30.22153536491614,HIGH,synthetic
Pune,evening,6.2,179,8,4.8,1261.5313352017058,0.36336255855411675,0.3928991536300426,0.3017142533966355,1.0,14.923583041652542,LOW,synthetic
Pune,evening,8.0,205,15,4.5,1291.357033158219,0.0,0.015958613272241455,0.0,0.0,0.0,LOW,synthetic
Kolkata,full_day,6.1,195,33,5.0,1448.764691521659,0.0381777811206405,0.07437385468308677,0.05979736347707663,0.0,0.0,LOW,synthetic
Hyderabad,full_day,6.6,190,48,4.5,1822.6715893539786,0.041314990854007014,0.0,0.01836201645150338,7.0,2.391016277092029,LOW,synthetic
Delhi,afternoon,6.0,188,32,4.7,1627.3152322518315,0.7237858292473186,0.5631432500547305,0.3120112176276296,2.0,36.8,HIGH,synthetic
Mumbai,morning,8.4,172,38,4.8,1337.0807971568745,0.5868938564462494,0.0,0.0,3.0,30.76826370594987,HIGH,synthetic
Bangalore,full_day,9.5,170,21,4.4,1510.9872204742492,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
Kolkata,afternoon,7.1,170,8,4.8,1750.9470293360912,0.5979083621617115,0.94,0.30306997992033696,1.0,8.701073141939524,LOW,synthetic
Chennai,morning,6.0,179,27,4.8,1199.9732345429447,0.91,0.4687679675127144,0.6943210007579022,3.0,11.498553126557107,LOW,synthetic
Delhi,morning,7.8,184,28,4.5,1426.516391789367,0.4569334493053747,0.39004504383874616,0.16278261516217185,1.0,28.317393804309376,MEDIUM,synthetic
Hyderabad,evening,7.3,170,48,4.9,1351.9620697039377,0.5914074553517608,0.7482913829480385,0.6329969259161892,6.0,28.81762525401708,MEDIUM,synthetic
Bangalore,full_day,7.0,186,47,4.9,1449.615037387948,0.014069758468970182,0.0,0.07284921532081665,0.0,5.280806108501915,LOW,synthetic
Pune,morning,9.4,175,22,4.9,1815.9051889371153,0.6293599243893752,0.09427586748398122,0.0,0.0,0.0,LOW,synthetic
Kolkata,evening,7.4,204,48,5.0,1282.8730188488905,0.0889089404217507,0.0,0.0,5.0,0.0,LOW,synthetic
Delhi,afternoon,6.0,178,48,4.5,1336.4252165675434,0.059934597347084735,0.010085577816085356,0.12238716190744593,0.0,0.0,LOW,synthetic
